log,error_type,loc,cc,nested_depth,params,object_params,fan_in,fan_out,project
test_2578.log,PASS,11,2,1,2,2,0,2,poppler
test_734.log,PASS,1,1,0,0,0,5,0,poppler
test_1816.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_897.log,PASS,1,2,0,0,0,0,2,poppler
test_1324.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_1324.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_414.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_956.log,Symbol/Lookup,1,2,0,1,0,5,1,poppler
test_956.log,Access Control,1,2,0,1,0,5,1,poppler
test_956.log,Functions/Call Resolution,1,2,0,1,0,5,1,poppler
test_956.log,Type Redefinition/Redeclaration,1,2,0,1,0,5,1,poppler
test_579.log,Lexical,1,1,0,1,1,0,0,poppler
test_1586.log,PASS,29,13,3,4,4,0,0,poppler
test_2498.log,PASS,8,1,0,2,2,0,1,poppler
test_1057.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1356.log,Incomplete Type,1,1,0,0,0,1,0,poppler
test_1356.log,Symbol/Lookup,1,1,0,0,0,1,0,poppler
test_2451.log,PASS,19,4,2,2,2,0,0,poppler
test_2650.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_2531.log,PASS,7,2,0,1,1,0,2,poppler
test_1641.log,Syntactic,4,1,0,1,1,1,1,poppler
test_255.log,PASS,5,1,0,1,1,0,0,poppler
test_2772.log,Lexical,14,4,2,1,1,0,0,poppler
test_1539.log,Access Control,1,1,0,0,0,0,0,poppler
test_1073.log,Abstract-Type Instantiation,1,1,0,2,2,0,0,poppler
test_583.log,Override/Inheritance,1,1,0,1,1,0,0,poppler
test_583.log,Type Conversion/Reference Binding,1,1,0,1,1,0,0,poppler
test_1042.log,PASS,4,1,0,1,1,0,0,poppler
test_806.log,PASS,1,1,0,0,0,1,0,poppler
test_2064.log,PASS,9,2,0,2,1,0,0,poppler
test_2335.log,PASS,5,1,0,1,1,0,1,poppler
test_1320.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1470.log,PASS,11,4,1,1,0,0,0,poppler
test_337.log,Symbol/Lookup,1,1,0,0,0,2,0,poppler
test_2085.log,PASS,19,3,1,1,1,0,2,poppler
test_1939.log,Symbol/Lookup,10,3,1,1,0,1,0,poppler
test_227.log,Symbol/Lookup,1,1,1,2,0,0,0,poppler
test_1069.log,Construction/Initialization,1,1,0,4,2,0,0,poppler
test_1069.log,Abstract-Type Instantiation,1,1,0,4,2,0,0,poppler
test_676.log,Symbol/Lookup,1,1,0,1,0,0,0,poppler
test_676.log,Incomplete Type,1,1,0,1,0,0,0,poppler
test_676.log,Qualifier/Specifier Missuse,1,1,0,1,0,0,0,poppler
test_1525.log,PASS,25,10,3,1,1,0,1,poppler
test_1033.log,PASS,4,1,0,1,1,0,0,poppler
test_649.log,Incomplete Type,1,1,0,1,0,0,0,poppler
test_649.log,Symbol/Lookup,1,1,0,1,0,0,0,poppler
test_185.log,Symbol/Lookup,1,3,0,0,0,0,0,poppler
test_185.log,Override/Inheritance,1,3,0,0,0,0,0,poppler
test_2514.log,Syntactic,0,1,-1,3,1,0,0,poppler
test_1725.log,PASS,1,1,0,1,0,0,0,poppler
test_510.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_510.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,poppler
test_2667.log,Syntactic,4,1,0,2,1,1,0,poppler
test_139.log,PASS,1,1,0,0,0,0,0,poppler
test_709.log,Access Control,1,1,0,0,0,6,1,poppler
test_709.log,Deleted/Special Member,1,1,0,0,0,6,1,poppler
test_1173.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1173.log,Lexical,1,1,0,0,0,0,0,poppler
test_1829.log,Symbol/Lookup,1,1,0,1,1,0,0,poppler
test_1829.log,Override/Inheritance,1,1,0,1,1,0,0,poppler
test_1829.log,Syntactic,1,1,0,1,1,0,0,poppler
test_1957.log,Incomplete Type,18,7,1,1,1,0,0,poppler
test_1957.log,Construction/Initialization,18,7,1,1,1,0,0,poppler
test_1957.log,This/Non-Static Member/Using Misuse,18,7,1,1,1,0,0,poppler
test_1957.log,Syntactic,18,7,1,1,1,0,0,poppler
test_1757.log,Symbol/Lookup,4,4,0,1,1,0,1,poppler
test_1757.log,Deleted/Special Member,4,4,0,1,1,0,1,poppler
test_288.log,Symbol/Lookup,1,1,0,0,0,2,0,poppler
test_471.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_797.log,Lexical,1,1,0,0,0,1,0,poppler
test_2078.log,PASS,8,1,0,2,2,0,0,poppler
test_1532.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1532.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,poppler
test_2573.log,PASS,5,1,0,1,1,0,0,poppler
test_2227.log,PASS,6,1,0,1,1,0,1,poppler
test_545.log,Symbol/Lookup,1,1,0,1,0,1,0,poppler
test_1515.log,PASS,14,2,1,2,1,0,0,poppler
test_1335.log,Symbol/Lookup,1,1,0,1,0,1,0,poppler
test_1335.log,Syntactic,1,1,0,1,0,1,0,poppler
test_1016.log,PASS,1,1,0,0,0,0,0,poppler
test_1111.log,Lexical,1,1,0,0,0,0,0,poppler
test_1387.log,PASS,40,9,2,3,2,1,4,poppler
test_2475.log,Symbol/Lookup,4,1,0,0,0,1,0,poppler
test_2475.log,Syntactic,4,1,0,0,0,1,0,poppler
test_2625.log,Incomplete Type,5,1,0,2,2,0,0,poppler
test_2625.log,Symbol/Lookup,5,1,0,2,2,0,0,poppler
test_456.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_456.log,Functions/Call Resolution,1,1,0,0,0,0,0,poppler
test_456.log,Syntactic,1,1,0,0,0,0,0,poppler
test_1633.log,Symbol/Lookup,4,1,0,1,0,1,1,poppler
test_1633.log,Syntactic,4,1,0,1,0,1,1,poppler
test_1599.log,Linker,11,1,0,4,0,0,0,poppler
test_639.log,PASS,1,1,0,1,0,0,0,poppler
test_1228.log,Symbol/Lookup,1,1,0,0,0,1,0,poppler
test_903.log,Incomplete Type,1,2,0,0,0,0,0,poppler
test_903.log,This/Non-Static Member/Using Misuse,1,2,0,0,0,0,0,poppler
test_903.log,Construction/Initialization,1,2,0,0,0,0,0,poppler
test_903.log,Symbol/Lookup,1,2,0,0,0,0,0,poppler
test_375.log,PASS,1,1,0,0,0,0,0,poppler
test_1241.log,PASS,11,3,2,0,0,0,0,poppler
test_272.log,Symbol/Lookup,1,1,0,0,0,1,0,poppler
test_272.log,Construction/Initialization,1,1,0,0,0,1,0,poppler
test_272.log,Syntactic,1,1,0,0,0,1,0,poppler
test_43.log,PASS,14,2,0,1,1,1,0,poppler
test_680.log,Incomplete Type,1,1,0,0,0,1,0,poppler
test_680.log,Construction/Initialization,1,1,0,0,0,1,0,poppler
test_680.log,Qualifier/Specifier Missuse,1,1,0,0,0,1,0,poppler
test_680.log,Symbol/Lookup,1,1,0,0,0,1,0,poppler
test_2150.log,PASS,25,8,2,3,1,0,0,poppler
test_443.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1371.log,PASS,14,3,2,0,0,0,0,poppler
test_2.log,PASS,11,3,1,2,1,1,0,poppler
test_2190.log,PASS,9,2,1,1,1,0,0,poppler
test_2065.log,Symbol/Lookup,7,2,0,1,1,0,1,poppler
test_2065.log,Override/Inheritance,7,2,0,1,1,0,1,poppler
test_2065.log,Syntactic,7,2,0,1,1,0,1,poppler
test_2747.log,Symbol/Lookup,5,2,0,1,1,1,1,poppler
test_2738.log,Symbol/Lookup,46,15,2,3,1,2,0,poppler
test_2738.log,Override/Inheritance,46,15,2,3,1,2,0,poppler
test_2738.log,Type Conversion/Reference Binding,46,15,2,3,1,2,0,poppler
test_2738.log,Syntactic,46,15,2,3,1,2,0,poppler
test_1754.log,Symbol/Lookup,4,5,0,1,1,0,1,poppler
test_1754.log,Deleted/Special Member,4,5,0,1,1,0,1,poppler
test_1911.log,PASS,7,3,1,0,0,0,2,poppler
test_2544.log,PASS,5,1,0,1,1,0,0,poppler
test_674.log,Lexical,1,1,0,0,0,2,1,poppler
test_1301.log,Symbol/Lookup,5,1,0,2,0,0,0,poppler
test_1301.log,Construction/Initialization,5,1,0,2,0,0,0,poppler
test_2539.log,Symbol/Lookup,6,2,0,1,1,0,3,poppler
test_2539.log,Incomplete Type,6,2,0,1,1,0,3,poppler
test_2539.log,Override/Inheritance,6,2,0,1,1,0,3,poppler
test_2268.log,PASS,4,1,0,1,1,0,0,poppler
test_2404.log,PASS,19,1,0,1,1,0,1,poppler
test_920.log,PASS,1,1,0,0,0,0,0,poppler
test_1014.log,PASS,1,1,0,0,0,0,0,poppler
test_1264.log,PASS,1,1,0,0,0,0,0,poppler
test_2094.log,PASS,24,5,1,2,1,0,2,poppler
test_497.log,Symbol/Lookup,1,2,0,0,0,0,2,poppler
test_497.log,Construction/Initialization,1,2,0,0,0,0,2,poppler
test_1609.log,Syntactic,15,2,1,1,0,2,2,poppler
test_37.log,PASS,47,9,3,2,1,0,1,poppler
test_1201.log,Symbol/Lookup,1,1,1,0,0,0,0,poppler
test_1201.log,Construction/Initialization,1,1,1,0,0,0,0,poppler
test_1803.log,Operator/Call,8,2,1,3,0,0,0,poppler
test_1803.log,This/Non-Static Member/Using Misuse,8,2,1,3,0,0,0,poppler
test_1803.log,Syntactic,8,2,1,3,0,0,0,poppler
test_1803.log,Incomplete Type,8,2,1,3,0,0,0,poppler
test_1803.log,Type Redefinition/Redeclaration,8,2,1,3,0,0,0,poppler
test_2221.log,PASS,16,6,2,1,1,0,1,poppler
test_1217.log,PASS,1,1,0,0,0,1,0,poppler
test_2219.log,PASS,8,2,1,1,1,0,0,poppler
test_2658.log,PASS,1,1,0,0,0,0,0,poppler
test_953.log,PASS,1,1,0,0,0,0,0,poppler
test_353.log,PASS,1,1,0,0,0,0,0,poppler
test_715.log,Symbol/Lookup,1,1,0,0,0,0,1,poppler
test_715.log,Construction/Initialization,1,1,0,0,0,0,1,poppler
test_715.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,1,poppler
test_715.log,Syntactic,1,1,0,0,0,0,1,poppler
test_1640.log,Symbol/Lookup,4,1,0,1,1,1,1,poppler
test_1640.log,Syntactic,4,1,0,1,1,1,1,poppler
test_2782.log,Syntactic,9,5,1,1,1,0,0,poppler
test_2069.log,PASS,5,1,0,1,1,0,0,poppler
test_2353.log,PASS,28,1,0,0,0,0,0,poppler
test_1830.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1183.log,Symbol/Lookup,1,1,0,1,0,1,0,poppler
test_1183.log,Access Control,1,1,0,1,0,1,0,poppler
test_1620.log,Symbol/Lookup,4,1,0,7,0,1,1,poppler
test_246.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_246.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_489.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_489.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,poppler
test_489.log,Syntactic,1,1,0,0,0,0,0,poppler
test_489.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_489.log,Construction/Initialization,1,1,0,0,0,0,0,poppler
test_1954.log,PASS,80,26,2,2,2,0,3,poppler
test_2687.log,Symbol/Lookup,12,2,1,1,1,1,0,poppler
test_544.log,Symbol/Lookup,1,1,0,1,0,1,0,poppler
test_1849.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_2373.log,PASS,5,1,0,1,1,0,0,poppler
test_1212.log,Syntactic,1,1,0,0,0,1,0,poppler
test_1594.log,PASS,36,10,2,4,4,0,2,poppler
test_2058.log,PASS,6,1,0,2,2,0,0,poppler
test_279.log,Construction/Initialization,1,1,0,0,0,1,0,poppler
test_1985.log,Symbol/Lookup,44,20,1,4,1,0,1,poppler
test_1985.log,Syntactic,44,20,1,4,1,0,1,poppler
test_1359.log,Lexical,8,2,0,0,0,0,0,poppler
test_1378.log,PASS,10,3,1,2,2,0,2,poppler
test_862.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_862.log,Syntactic,1,1,0,0,0,0,0,poppler
test_224.log,Symbol/Lookup,1,1,0,1,0,0,0,poppler
test_224.log,Incomplete Type,1,1,0,1,0,0,0,poppler
test_202.log,PASS,1,1,0,1,0,0,0,poppler
test_531.log,Symbol/Lookup,1,1,0,0,0,3,0,poppler
test_531.log,Override/Inheritance,1,1,0,0,0,3,0,poppler
test_531.log,Abstract-Type Instantiation,1,1,0,0,0,3,0,poppler
test_2374.log,PASS,6,1,0,2,2,0,0,poppler
test_704.log,Symbol/Lookup,1,1,0,0,0,10,1,poppler
test_2319.log,PASS,6,2,0,1,1,0,1,poppler
test_457.log,Construction/Initialization,1,1,0,0,0,0,0,poppler
test_457.log,Functions/Call Resolution,1,1,0,0,0,0,0,poppler
test_457.log,Syntactic,1,1,0,0,0,0,0,poppler
test_2209.log,PASS,90,27,1,4,0,0,10,poppler
test_851.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_851.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_2718.log,Symbol/Lookup,9,2,1,0,0,1,0,poppler
test_2718.log,Override/Inheritance,9,2,1,0,0,1,0,poppler
test_2718.log,Syntactic,9,2,1,0,0,1,0,poppler
test_2013.log,Symbol/Lookup,13,1,0,1,1,0,1,poppler
test_2013.log,Functions/Call Resolution,13,1,0,1,1,0,1,poppler
test_2153.log,PASS,11,2,1,2,1,0,1,poppler
test_77.log,Access Control,5,1,0,0,0,9,1,poppler
test_350.log,Symbol/Lookup,1,1,0,1,0,2,0,poppler
test_350.log,Access Control,1,1,0,1,0,2,0,poppler
test_350.log,Qualifier/Specifier Missuse,1,1,0,1,0,2,0,poppler
test_1479.log,PASS,1,1,0,0,0,0,0,poppler
test_1835.log,Lexical,1,2,0,1,0,0,0,poppler
test_2398.log,PASS,5,1,0,1,1,0,0,poppler
test_176.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_176.log,Functions/Call Resolution,1,1,0,0,0,0,0,poppler
test_176.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,poppler
test_2063.log,PASS,7,3,0,1,1,0,1,poppler
test_220.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_2160.log,PASS,4,1,0,3,0,0,0,poppler
test_1981.log,Override/Inheritance,5,1,0,4,0,0,0,poppler
test_1981.log,Construction/Initialization,5,1,0,4,0,0,0,poppler
test_1465.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1465.log,Override/Inheritance,1,1,0,0,0,0,0,poppler
test_1465.log,This/Non-Static Member/Using Misuse,1,1,0,0,0,0,0,poppler
test_2559.log,PASS,23,4,2,2,2,0,3,poppler
test_214.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,poppler
test_1394.log,PASS,26,8,1,1,0,0,0,poppler
test_2198.log,PASS,29,8,3,1,1,1,2,poppler
test_2086.log,PASS,9,2,0,1,1,0,2,poppler
test_766.log,Symbol/Lookup,1,2,0,1,1,0,0,poppler
test_766.log,Override/Inheritance,1,2,0,1,1,0,0,poppler
test_766.log,Qualifier/Specifier Missuse,1,2,0,1,1,0,0,poppler
test_381.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_381.log,Construction/Initialization,1,1,0,0,0,0,0,poppler
test_381.log,Deleted/Special Member,1,1,0,0,0,0,0,poppler
test_41.log,PASS,28,10,3,3,1,0,0,poppler
test_121.log,Symbol/Lookup,1,1,0,1,1,0,2,poppler
test_121.log,Abstract-Type Instantiation,1,1,0,1,1,0,2,poppler
test_29.log,Symbol/Lookup,8,1,1,1,1,0,1,poppler
test_29.log,Syntactic,8,1,1,1,1,0,1,poppler
test_2640.log,PASS,1,1,0,1,0,1,0,poppler
test_1295.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_1295.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,poppler
test_1295.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_2613.log,Symbol/Lookup,4,2,0,2,1,0,2,poppler
test_2613.log,Override/Inheritance,4,2,0,2,1,0,2,poppler
test_2613.log,Qualifier/Specifier Missuse,4,2,0,2,1,0,2,poppler
test_2613.log,Syntactic,4,2,0,2,1,0,2,poppler
test_2619.log,Access Control,1,1,0,0,0,0,0,poppler
test_1693.log,Symbol/Lookup,1,1,0,0,0,1,0,poppler
test_1693.log,This/Non-Static Member/Using Misuse,1,1,0,0,0,1,0,poppler
test_1693.log,Incomplete Type,1,1,0,0,0,1,0,poppler
test_1693.log,Construction/Initialization,1,1,0,0,0,1,0,poppler
test_1693.log,Type Conversion/Reference Binding,1,1,0,0,0,1,0,poppler
test_1220.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_243.log,Symbol/Lookup,1,1,1,2,0,0,0,poppler
test_243.log,Incomplete Type,1,1,1,2,0,0,0,poppler
test_243.log,Override/Inheritance,1,1,1,2,0,0,0,poppler
test_68.log,Construction/Initialization,7,2,0,1,1,15,0,poppler
test_68.log,Access Control,7,2,0,1,1,15,0,poppler
test_68.log,Qualifier/Specifier Missuse,7,2,0,1,1,15,0,poppler
test_68.log,Deleted/Special Member,7,2,0,1,1,15,0,poppler
test_793.log,Construction/Initialization,1,1,0,0,0,0,0,poppler
test_793.log,Syntactic,1,1,0,0,0,0,0,poppler
test_2119.log,PASS,50,15,1,1,1,0,1,poppler
test_114.log,PASS,1,1,0,1,0,6,0,poppler
test_1574.log,Type Conversion/Reference Binding,42,9,2,4,4,0,2,poppler
test_1574.log,Abstract-Type Instantiation,42,9,2,4,4,0,2,poppler
test_332.log,Symbol/Lookup,1,1,0,0,0,1,0,poppler
test_332.log,Syntactic,1,1,0,0,0,1,0,poppler
test_902.log,PASS,1,1,0,0,0,0,0,poppler
test_145.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_145.log,Override/Inheritance,1,1,0,0,0,0,0,poppler
test_145.log,Syntactic,1,1,0,0,0,0,0,poppler
test_2606.log,PASS,28,10,4,5,0,0,0,poppler
test_1382.log,PASS,10,2,1,3,3,0,1,poppler
test_2680.log,Symbol/Lookup,16,5,2,1,1,0,1,poppler
test_2392.log,PASS,10,2,1,2,1,0,0,poppler
test_563.log,Incomplete Type,1,1,0,1,0,0,0,poppler
test_563.log,Symbol/Lookup,1,1,0,1,0,0,0,poppler
test_2253.log,Symbol/Lookup,5,1,0,1,1,0,0,poppler
test_2253.log,Incomplete Type,5,1,0,1,1,0,0,poppler
test_2253.log,Syntactic,5,1,0,1,1,0,0,poppler
test_846.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_846.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1769.log,Symbol/Lookup,4,3,0,1,1,0,1,poppler
test_1938.log,Symbol/Lookup,8,2,2,1,1,1,0,poppler
test_1505.log,PASS,4,1,0,1,0,0,0,poppler
test_15.log,Symbol/Lookup,22,7,2,4,0,1,3,poppler
test_15.log,Qualifier/Specifier Missuse,22,7,2,4,0,1,3,poppler
test_15.log,This/Non-Static Member/Using Misuse,22,7,2,4,0,1,3,poppler
test_15.log,Type Redefinition/Redeclaration,22,7,2,4,0,1,3,poppler
test_1801.log,Symbol/Lookup,9,2,1,1,0,0,0,poppler
test_1801.log,Type Conversion/Reference Binding,9,2,1,1,0,0,0,poppler
test_1801.log,Qualifier/Specifier Missuse,9,2,1,1,0,0,0,poppler
test_1801.log,Syntactic,9,2,1,1,0,0,0,poppler
test_756.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_2324.log,Lexical,5,1,0,3,1,0,0,poppler
test_2642.log,PASS,1,1,0,1,0,1,0,poppler
test_2352.log,PASS,7,2,0,1,1,0,2,poppler
test_2308.log,PASS,17,5,1,1,1,1,1,poppler
test_66.log,PASS,1,1,0,0,0,0,0,poppler
test_2205.log,PASS,5,1,0,1,1,1,0,poppler
test_1930.log,Symbol/Lookup,91,27,3,8,2,0,6,poppler
test_1930.log,Override/Inheritance,91,27,3,8,2,0,6,poppler
test_1930.log,This/Non-Static Member/Using Misuse,91,27,3,8,2,0,6,poppler
test_1930.log,Syntactic,91,27,3,8,2,0,6,poppler
test_1930.log,Incomplete Type,91,27,3,8,2,0,6,poppler
test_1842.log,PASS,9,2,0,3,0,0,0,poppler
test_721.log,Lexical,1,1,0,0,0,0,0,poppler
test_47.log,PASS,1,1,0,2,2,0,0,poppler
test_91.log,PASS,5,1,0,0,0,0,1,poppler
test_615.log,PASS,1,1,0,0,0,0,0,poppler
test_743.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_743.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,poppler
test_743.log,Syntactic,1,1,0,0,0,0,0,poppler
test_989.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_892.log,Symbol/Lookup,1,2,0,0,0,1,0,poppler
test_892.log,Access Control,1,2,0,0,0,1,0,poppler
test_2431.log,PASS,13,2,1,1,1,7,0,poppler
test_1380.log,PASS,9,2,0,1,1,0,0,poppler
test_733.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_733.log,Override/Inheritance,1,1,0,0,0,0,0,poppler
test_733.log,Construction/Initialization,1,1,0,0,0,0,0,poppler
test_733.log,Type Redefinition/Redeclaration,1,1,0,0,0,0,0,poppler
test_1251.log,PASS,7,1,0,5,1,0,0,poppler
test_329.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_329.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,poppler
test_244.log,Symbol/Lookup,1,1,0,1,0,0,0,poppler
test_244.log,Incomplete Type,1,1,0,1,0,0,0,poppler
test_1019.log,PASS,1,1,0,1,1,0,0,poppler
test_761.log,Construction/Initialization,1,1,0,0,0,0,0,poppler
test_664.log,Lexical,6,1,0,0,0,0,2,poppler
test_2040.log,PASS,21,4,1,3,1,0,0,poppler
test_2134.log,PASS,5,1,0,1,1,0,0,poppler
test_35.log,PASS,4,2,0,1,1,0,1,poppler
test_1518.log,PASS,1,1,0,0,0,0,0,poppler
test_2105.log,PASS,9,2,0,1,1,0,2,poppler
test_1178.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_434.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_39.log,Symbol/Lookup,15,3,1,2,0,0,0,poppler
test_39.log,Qualifier/Specifier Missuse,15,3,1,2,0,0,0,poppler
test_98.log,Lexical,5,1,0,0,0,0,1,poppler
test_2720.log,PASS,14,3,2,3,3,1,0,poppler
test_170.log,PASS,1,1,0,0,0,0,0,poppler
test_1377.log,PASS,8,2,1,1,1,1,0,poppler
test_1424.log,PASS,23,6,1,1,1,0,2,poppler
test_24.log,Qualifier/Specifier Missuse,1,1,0,2,0,1,0,poppler
test_503.log,Syntactic,1,1,0,0,0,0,0,poppler
test_1024.log,PASS,4,2,0,1,1,1,0,poppler
test_74.log,Symbol/Lookup,5,3,0,0,0,4,1,poppler
test_718.log,Symbol/Lookup,1,1,0,0,0,0,1,poppler
test_718.log,Override/Inheritance,1,1,0,0,0,0,1,poppler
test_1709.log,Symbol/Lookup,1,2,0,1,0,1,1,poppler
test_1709.log,Construction/Initialization,1,2,0,1,0,1,1,poppler
test_1709.log,Syntactic,1,2,0,1,0,1,1,poppler
test_1589.log,Linker,6,1,1,3,0,2,0,poppler
test_1234.log,Symbol/Lookup,1,1,0,0,0,1,0,poppler
test_1291.log,PASS,4,1,0,1,1,0,0,poppler
test_654.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_654.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_654.log,Syntactic,1,1,0,0,0,0,0,poppler
test_1929.log,PASS,16,3,1,4,1,0,1,poppler
test_1948.log,PASS,5,1,0,1,1,0,0,poppler
test_331.log,Symbol/Lookup,1,1,0,0,0,1,0,poppler
test_1828.log,Lexical,1,1,0,1,1,0,0,poppler
test_1991.log,Deleted/Special Member,43,12,3,10,1,7,2,poppler
test_386.log,PASS,9,1,0,6,0,0,0,poppler
test_499.log,Access Control,1,1,0,0,0,0,0,poppler
test_2159.log,PASS,18,3,1,2,1,0,0,poppler
test_754.log,Symbol/Lookup,1,1,0,0,0,1,0,poppler
test_2767.log,PASS,13,2,1,1,1,0,0,poppler
test_1706.log,Symbol/Lookup,1,2,0,1,0,3,1,poppler
test_1706.log,Construction/Initialization,1,2,0,1,0,3,1,poppler
test_474.log,Qualifier/Specifier Missuse,1,1,0,2,1,0,0,poppler
test_1554.log,Symbol/Lookup,1,1,0,1,0,0,0,poppler
test_1554.log,Qualifier/Specifier Missuse,1,1,0,1,0,0,0,poppler
test_2545.log,PASS,5,1,0,1,1,0,0,poppler
test_2789.log,PASS,1,1,0,1,1,0,0,poppler
test_1460.log,Access Control,6,2,1,1,1,0,2,poppler
test_1435.log,PASS,1,1,0,0,0,0,0,poppler
test_1406.log,PASS,9,2,1,1,0,0,0,poppler
test_2104.log,PASS,10,1,1,1,1,0,1,poppler
test_1162.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1162.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,poppler
test_318.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_2328.log,Symbol/Lookup,5,1,0,1,1,0,0,poppler
test_1662.log,PASS,1,1,0,0,0,0,0,poppler
test_514.log,PASS,7,1,0,4,0,0,0,poppler
test_928.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_928.log,Qualifier/Specifier Missuse,1,1,0,0,0,0,0,poppler
test_928.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_2773.log,This/Non-Static Member/Using Misuse,1,1,0,1,1,0,0,poppler
test_2773.log,Syntactic,1,1,0,1,1,0,0,poppler
test_1674.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_1674.log,Override/Inheritance,1,1,0,0,0,0,0,poppler
test_1674.log,Type Conversion/Reference Binding,1,1,0,0,0,0,0,poppler
test_1674.log,Construction/Initialization,1,1,0,0,0,0,0,poppler
test_2712.log,PASS,1,1,0,0,0,0,0,poppler
test_622.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_622.log,Syntactic,1,1,0,0,0,0,0,poppler
test_2220.log,PASS,10,2,1,1,1,0,1,poppler
test_1553.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1626.log,PASS,13,3,1,3,0,0,3,poppler
test_1925.log,Syntactic,9,1,0,1,1,0,0,poppler
test_190.log,PASS,1,1,0,0,0,0,0,poppler
test_1141.log,Symbol/Lookup,1,1,0,0,0,2,0,poppler
test_1141.log,Qualifier/Specifier Missuse,1,1,0,0,0,2,0,poppler
test_858.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_858.log,Construction/Initialization,1,1,0,0,0,0,0,poppler
test_858.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_858.log,Syntactic,1,1,0,0,0,0,0,poppler
test_113.log,Incomplete Type,1,1,0,0,0,6,0,poppler
test_113.log,Type Conversion/Reference Binding,1,1,0,0,0,6,0,poppler
test_1157.log,Symbol/Lookup,1,1,0,0,0,0,0,poppler
test_1157.log,Override/Inheritance,1,1,0,0,0,0,0,poppler
test_1157.log,Abstract-Type Instantiation,1,1,0,0,0,0,0,poppler
test_1157.log,Syntactic,1,1,0,0,0,0,0,poppler
test_1157.log,Incomplete Type,1,1,0,0,0,0,0,poppler
test_1157.log,Type Conversion/Reference Binding,1,1,0,0,0,0,0,poppler
test_2036.log,PASS,5,1,0,1,1,0,0,poppler
test_1419.log,PASS,4,1,0,0,0,0,0,poppler
test_438.log,PASS,1,1,0,0,0,0,0,poppler
test_877.log,Lexical,1,1,0,1,1,0,0,poppler
test_592.log,PASS,1,1,0,0,0,0,0,poppler
